month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201711,20100,Dover, DE,246,241245,0.0012,0.0117,970,-0.0391,-0.1653,101,0.005,0.0496,204,-0.733,-0.2555,34,-0.2917,-0.2273,214,-0.3007,-0.1371,4,-0.991,-0.9908,116,-0.0215,-0.0263,1947,0.0237,0.0199,248247,0.0014,0.0116,971,-0.302,-0.3725,0.0036,-0.3799,-0.3257,0
201710,20100,Dover, DE,246,240950,-0.0161,0.0082,1009,-0.0204,-0.1492,100,0.0309,0.0101,764,1.4487,1.8088,48,-0.2,0,306,-0.0556,0.2541,387,-0.0538,-0.0561,118,-0.0025,-0.0059,1902,-0.0068,-0.0011,247896,-0.0077,0.0032,1391,-0.029,-0.1336,0.3835,-0.0135,0.0378,1
201709,20100,Dover, DE,246,244900,-0.0004,0.0248,1030,0.0029,-0.1366,97,-0.0077,-0.0513,312,0.047,-0.1381,60,-0.2857,2,324,0.0519,0.3388,409,-0.0757,0.4712,119,0.0099,-0.0035,1915,-0.0023,0.009,249829,-0.0079,0.018,1432,-0.0249,-0.0202,0.3971,-0.0338,0.1641,0
201708,20100,Dover, DE,246,245000,0.0045,0.0252,1027,-0.0578,-0.1459,98,-0.0026,-0.0201,298,-0.0067,0.0567,84,0.3125,0.75,308,-0.1538,0.2727,443,0.0219,0.1375,118,0.0001,-0.0047,1920,0.0058,0.006,251813,0.0131,0.0286,1469,-0.0313,-0.0755,0.4309,0.0336,0.1074,0
201707,20100,Dover, DE,246,243900,0.0017,0.0163,1090,-0.0014,-0.0947,98,0.0398,0.0316,300,0,-0.0964,64,0.0667,0.6,364,0.1519,0.4,433,-0.0463,0.051,118,-0.0022,-0.0126,1909,0.0035,-0.0029,248554,0.0044,0.0011,1516,-0.0153,-0.0507,0.3972,-0.0187,0.0551,0
201706,20100,Dover, DE,246,243496,,,1092,,,94,,,300,,,60,,,316,,,454,,,118,,,1902,,,247460,,,1540,,,0.4159,,,
201705,20100,Dover, DE,246,244900,,,1098,,,91,,,340,,,86,,,350,,,437,,,118,,,1906,,,247924,,,1529,,,0.398,,,
201704,20100,Dover, DE,246,244250,,,1080,,,91,,,328,,,92,,,320,,,397,,,119,,,1900,,,247362,,,1472,,,0.3676,,,
201703,20100,Dover, DE,246,239900,,,1048,,,120,,,316,,,92,,,258,,,376,,,118,,,1908,,,241536,,,1423,,,0.3583,,,
201702,20100,Dover, DE,246,235348,,,1048,,,123,,,322,,,62,,,260,,,322,,,117,,,1896,,,237238,,,1372,,,0.3068,,,
201701,20100,Dover, DE,246,235092,,,1032,,,118,,,250,,,54,,,228,,,327,,,118,,,1875,,,238724,,,1360,,,0.3169,,,
201612,20100,Dover, DE,246,235780,,,1103,,,106,,,184,,,40,,,220,,,346,,,119,,,1892,,,241417,,,1447,,,0.3137,,,
201611,20100,Dover, DE,246,238464,,,1162,,,96,,,274,,,44,,,248,,,383,,,119,,,1909,,,245404,,,1547,,,0.3293,,,
