month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202211,24500,Great Falls, MT,420,439000,0,0.5073,90,-0.1713,0.4793,57,-0.0088,-0.3468,48,-0.4545,-0.3143,0,,,26,-0.5357,0.8571,116,-0.1183,-0.3343,184,0.0694,0.2546,2507,-0.0305,0.1088,577989,0.065,0.1699,204,-0.1605,-0.115,1.2905,0.0775,-1.5773,1
202211,15580,Butte-Silver Bow, MT,685,342000,-0.0187,0.2643,92,0.0455,0.2517,64,0.0763,0.016,34,-0.15,-0.1053,0,,,26,-0.1875,0.625,53,-0.2838,-0.4928,186,0.0251,0.2365,2010,-0.0483,-0.0423,611331,0.0027,0.1424,145,-0.1049,-0.1714,0.5761,-0.2648,-0.8457,0
202210,13740,Billings, MT,221,499888,0.011,0.1111,463,0.0165,0.6775,45,0.0227,0,228,-0.0952,-0.05,4,-0.3333,-0.5,176,-0.0928,1.75,294,-0.1263,-0.3082,207,-0.0032,0.0114,2402,0.0278,0.0131,662182,-0.0087,-0.1389,754,-0.051,0.0802,0.635,-0.1038,-0.9049,0
202210,33540,Missoula, MT,313,699000,-0.0183,0.0615,257,-0.0247,0.7248,66,0.1379,-0.0149,108,-0.2703,0.0385,0,,,80,-0.1837,1.5,173,-0.1643,-0.3422,329,-0.0038,0.1148,2345,0.033,0.0047,976238,0.0072,0.0992,430,-0.0899,0.0337,0.6732,-0.1124,-1.0919,1
202210,14580,Bozeman, MT,322,979900,-0.019,0.0315,628,-0.0301,1.2349,77,0.186,0.7,148,-0.4351,-0.2885,4,-0.3333,-0.75,176,-0.2479,1.4444,351,-0.1439,-0.3571,407,-0.0347,-0.0959,2376,0.0141,-0.0214,1813553,-0.0192,-0.1452,978,-0.0717,0.184,0.5589,-0.0743,-1.3841,1
202210,28060,Kalispell, MT,352,749000,0.0374,0.0331,757,-0.1182,0.4364,95,0.1728,-0.05,120,-0.4286,-0.3182,4,-0.3333,-0.5,256,-0.0922,1.9091,258,-0.1848,-0.468,385,-0.0306,0.1417,2030,0.0786,-0.001,1317447,0.0304,0.0166,1034,-0.1263,0.034,0.3408,-0.0278,-0.5795,0
202210,25740,Helena, MT,413,583450,-0.0271,0.1442,188,0.0416,0.5161,58,0.1616,-0.1901,80,-0.1111,-0.3103,4,,,48,-0.25,1,116,-0.2267,-0.3958,275,0.0091,0.1948,2136,0.0066,0.0016,816088,-0.0119,0.2257,301,-0.0879,-0.0414,0.617,-0.214,-0.9314,0
202210,24500,Great Falls, MT,420,439000,0.0681,0.466,108,-0.027,0.4595,57,0.0411,-0.2785,88,0.0476,-0.1852,0,,,56,0.2727,1,131,-0.1863,-0.3483,172,-0.0624,0.1267,2586,0.0538,0.1545,542712,0.0119,0.152,243,-0.1115,-0.1099,1.213,-0.2375,-1.5033,1
202210,15580,Butte-Silver Bow, MT,685,348500,-0.0452,0.3176,88,-0.12,0.1282,59,0.2553,0.0727,40,-0.1667,-0.1667,0,,,32,-0.1111,0.1429,74,-0.039,-0.3451,182,0.0096,0.1882,2112,-0.0365,0.0161,609672,0.0294,0.1283,162,-0.0822,-0.1383,0.8409,0.0709,-0.6078,0
202209,13740,Billings, MT,221,494450,0.0144,0.1683,456,0.0145,0.4861,44,0.0173,0.1579,252,-0.0803,0,6,-0.25,-0.4,194,0.0104,1.0208,337,-0.073,-0.248,208,0.001,0.0304,2337,-0.0205,0.0696,668002,-0.0068,-0.0135,795,-0.0222,0.0551,0.7387,-0.0697,-0.7213,0
202209,33540,Missoula, MT,313,712000,-0.0142,0.1125,264,0.0213,0.5778,58,0.2083,0.0043,148,-0.075,0.0571,0,-1,-1,98,-0.1695,1.45,207,-0.0372,-0.2647,331,-0.0315,0.1846,2270,-0.0171,-0.0398,969222,-0.014,0.1033,473,-0.0053,0.0465,0.7856,-0.0478,-0.9,0
202209,14580,Bozeman, MT,322,998875,-0.0009,0.1452,648,-0.03,0.9415,65,0.2647,0.5732,262,0.2843,-0.0296,6,0.5,2,234,0.0935,1.4894,410,0.0289,-0.2863,421,-0.0163,0.0366,2343,0.0313,-0.0159,1849016,0.0116,-0.0956,1054,-0.0099,0.1641,0.6332,0.0362,-1.0894,1
202209,28060,Kalispell, MT,352,722025,-0.0003,-0.0041,859,-0.0638,0.4853,81,0.2857,0.0062,210,-0.087,-0.0094,6,,2,282,-0.06,1.5179,317,0.0747,-0.3806,398,-0.0019,0.1974,1882,-0.0289,-0.1048,1278589,0.0367,0.0288,1184,-0.0243,0.0863,0.3687,0.0475,-0.5154,0
202209,25740,Helena, MT,413,599675,-0.0004,0.2066,181,-0.0296,0.342,50,0.2857,-0.3172,90,-0.2373,-0.2373,0,,,64,0.1034,0.5238,150,-0.0596,-0.3348,272,0.0023,0.1779,2122,0.0124,-0.051,825905,0.0185,0.2206,330,-0.0407,-0.0909,0.831,-0.0265,-0.8456,0
202209,24500,Great Falls, MT,420,411000,-0.0036,0.3155,111,-0.1294,0.2198,55,0.2235,0.0046,84,-0.3226,-0.1064,0,,,44,-0.2667,0.8333,161,-0.072,-0.303,183,0.0553,0.2037,2454,-0.0241,0.07,536326,-0.0504,0.0942,274,-0.0853,-0.1493,1.4505,0.0897,-1.088,1
202209,15580,Butte-Silver Bow, MT,685,365000,0.0445,0.2807,100,-0.0654,0.0526,47,0.2533,0.2129,48,-0.1724,-0.1429,0,,,36,-0.3077,0.125,77,0.0922,-0.23,180,-0.0273,0.2068,2192,0.1417,0.0939,592266,0.0788,0.1293,177,-0.0084,-0.0855,0.77,0.1111,-0.2826,0
202208,13740,Billings, MT,221,487450,-0.0239,0.1213,449,0.0418,0.5536,43,0.3106,0.5043,274,0.0224,-0.1161,8,1,0,192,0.2973,1.4,363,-0.0216,-0.2561,207,-0.0213,0.081,2386,-0.0425,0.0715,672550,-0.0409,0.0327,813,0.0131,0.039,0.8085,-0.0523,-0.8801,0
202208,33540,Missoula, MT,313,722250,-0.0318,0.1648,258,0.075,0.4333,48,0.1034,0.0159,160,0.0256,-0.0909,4,,,118,0.3409,0.7353,215,-0.0529,-0.2612,341,0.005,0.221,2310,-0.0151,-0.0127,982980,-0.0221,0.1487,475,0.0259,0.0096,0.8333,-0.1125,-0.7833,0
202208,14580,Bozeman, MT,322,999750,-0.0002,0.1625,668,0.1181,0.9575,51,0.3421,0.2,204,-0.32,-0.2766,4,0,0,214,-0.0776,0.9815,399,-0.0233,-0.3342,428,-0.0161,0.1013,2272,-0.0124,-0.041,1827745,-0.0146,0.0157,1064,0.0514,0.1295,0.597,-0.0864,-1.1581,1
202208,28060,Kalispell, MT,352,722250,-0.0357,-0.017,917,0.0826,0.6508,63,0.26,-0.0735,230,-0.2901,-0.1353,0,-1,-1,300,0.0135,1.5,295,-0.0313,-0.448,398,-0.0042,0.187,1938,0.012,-0.0401,1233345,-0.0313,0.0052,1213,0.0585,0.1128,0.3212,-0.0378,-0.6392,0
202208,25740,Helena, MT,413,599900,0.0082,0.259,186,0.1698,0.2441,39,0.1,-0.2488,118,-0.2436,-0.0923,0,-1,-1,58,-0.0333,0.6111,160,-0.0727,-0.2717,272,-0.0042,0.1467,2096,-0.0314,0.0167,810934,-0.0023,0.2302,344,0.052,-0.074,0.8575,-0.2242,-0.6074,0
202208,24500,Great Falls, MT,420,412500,0.0443,0.4348,128,0.0625,0.1591,45,0.0655,0.0848,124,0.1481,-0.2152,0,-1,,60,0,0.6667,174,0.0206,-0.2289,174,0.0108,0.2637,2515,0.0343,0.1572,564773,0.0593,0.3125,299,0.024,-0.1088,1.3608,-0.0559,-0.6847,0
202208,15580,Butte-Silver Bow, MT,685,349450,0.1236,0.4034,107,0.2738,0.2738,38,0.1719,-0.1018,58,-0.1944,-0.1212,0,,,52,0.0833,1.1667,71,0.0368,-0.362,185,-0.0207,0.3117,1920,-0.0036,0.0771,548988,-0.0009,0.0997,178,0.1867,-0.0801,0.6589,-0.1506,-0.6566,0
202207,13740,Billings, MT,221,499406,-0.0255,0.11,431,0.2457,0.677,33,0.1786,0.32,268,-0.2209,-0.2024,4,-0.3333,0,148,0.0571,1.3125,371,-0.0655,-0.2768,212,-0.0019,0.0942,2492,-0.0269,0.0835,701237,-0.0359,-0.0035,802,0.0831,0.0567,0.8608,-0.2866,-1.1353,1
202207,33540,Missoula, MT,313,746000,-0.0145,0.1917,240,0.1538,0.5484,44,0.3385,0.0875,156,-0.0714,-0.1522,0,-1,-1,88,0.1282,2.1429,227,0.0708,-0.3058,340,0.0005,0.2045,2345,0.0011,0.0399,1005177,0.0525,0.1231,463,0.0985,-0.0314,0.9458,-0.0734,-1.1638,1
202207,14580,Bozeman, MT,322,999997,0.0111,0.0527,597,0.3106,0.8833,38,0.1176,0.0556,300,-0.162,0,4,1,0,232,0.2889,1.4167,408,-0.0501,-0.3355,435,0.0003,0.1046,2301,0.0334,-0.0887,1854733,-0.0022,-0.015,1012,0.1435,0.0858,0.6834,-0.2595,-1.2535,1
