month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202301,23700,Gallup, NM,557,177675,0.0614,-0.1635,17,-0.1053,-0.7069,88,-0.2326,0.243,6,-0.25,-0.75,0,,,4,0,0,,,,107,-0.0096,-0.0815,1570,-0.0059,-0.1237,198550,-0.0136,-0.2081,17,-0.1905,-0.7167,,,,1
202301,17580,Clovis, NM,630,241950,0.0081,0.2802,116,-0.1212,0.7846,69,0.375,0.4323,48,0.3333,-0.25,0,,,26,0.625,5.5,2,-0.3333,,129,0.0041,0.1724,1856,-0.0048,-0.0035,263367,0.004,0.0447,118,-0.1259,0.8154,0.0172,-0.0055,,0
202301,21580,Espanola, NM,702,453000,0.018,-0.168,73,-0.0988,0.5532,118,0.1244,-0.2295,4,-0.6667,-0.5,2,,,14,-0.125,2.5,17,0.1333,-0.3704,219,-0.0114,-0.0372,2056,0.0242,-0.2033,975372,0.0375,-0.3469,90,-0.0526,0.2,0.2329,0.0477,-0.3416,1
202301,45340,Taos, NM,716,570500,-0.024,0.191,148,-0.0864,0.4949,147,0.0809,-0.0265,18,-0.3571,-0.3571,0,,,22,0.375,4.5,51,-0.1053,-0.7512,339,0.0086,0.122,1923,-0.0044,0.0289,753704,-0.0128,-0.0348,198,-0.0833,-0.3422,0.3446,-0.0073,-1.7261,1
202301,29780,Las Vegas, NM,774,255400,-0.0362,0.1104,73,0.0139,0.8718,105,0.2069,0.3636,14,0.75,-0.125,0,,,8,0,1,6,-0.3333,-0.4,154,-0.0278,0.2551,1603,-0.0108,-0.1627,452845,-0.0302,0.3143,79,-0.0366,0.5192,0.0822,-0.0428,-0.1742,0
202301,43500,Silver City, NM,809,282000,0.0464,-0.0591,79,-0.0482,0.4107,117,0.2802,0.0264,18,0.5,-0.1,0,,,12,0.5,2,12,-0.1786,-0.7051,162,0.025,0.0056,1890,0.1389,0.0269,460921,0.0301,0.0433,89,-0.0825,-0.043,0.1456,-0.0231,-0.5509,0
202301,19700,Deming, NM,857,177000,0.0294,0.0473,33,0.0156,-0.2935,72,-0.1847,-0.2285,8,1,0,0,,,6,-0.25,,2,,,117,0.1287,0.2357,1895,0.0526,0.0864,253969,0.0923,0.3157,34,0.0469,-0.2717,0.0615,,,0
202301,40760,Ruidoso, NM,859,460450,-0.0098,0.0989,174,0,0.0357,102,0.0651,0.0596,46,0.0455,-0.0417,0,,,26,0.0833,2.25,17,-0.2917,16,244,0.0279,0.1263,2015,0.006,-0.0142,605866,0.0145,-0.0055,192,-0.0425,0.1331,0.0977,-0.0402,0.0917,0
202301,31060,Los Alamos, NM,873,665000,-0.05,0.3571,10,0.0556,0.1875,41,0,1.7333,14,0.75,-0.3,0,,,0,,,11,-0.5435,-0.7,300,0.0192,0.2957,2293,0.0043,0.1963,668584,-0.0349,0.3598,20,-0.3939,-0.5455,1.1053,-1.4503,-3.2697,1
202301,24380,Grants, NM,874,195000,0.0541,0.4444,28,-0.0179,-0.0517,125,0.2255,1.0161,8,1,-0.3333,0,,,2,-0.75,,4,0,-0.3333,112,0.0072,0.163,1754,0.0037,0.2237,257677,0.0051,0.2051,31,-0.0313,-0.1143,0.1455,0.0026,-0.0614,1
