month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202301,32940,Meridian, MS,401,158000,0.0361,0.1429,120,-0.0476,0.25,85,0.0625,0.0119,44,0.8333,-0.0833,0,,,16,-0.3333,0.3333,47,0.1341,22.25,80,0.0163,0.0564,1799,0.0396,-0.0681,256383,0.086,0.0968,166,0.0184,0.6768,0.3875,0.0621,0.3667,0
202301,29860,Laurel, MS,447,179975,-0.0266,-0.1306,112,-0.047,0.4867,88,0.0382,0.2257,42,0.5,0.05,0,,,30,1.5,1.5,44,0.2083,-0.25,105,0.0008,0.094,1891,-0.0179,-0.0217,260127,-0.0479,0.1242,153,0.0033,0.1641,0.3901,0.0824,-0.3832,1
202301,44260,Starkville, MS,526,380000,0.0327,0.3818,95,0.0106,0.2667,81,0.1172,0.8,46,0.4375,-0.1154,0,,,4,-0.6667,-0.5,23,-0.1667,-0.4512,186,0.1138,0.4579,2110,0.0293,0.1241,402690,0.0382,0.1558,115,-0.0726,-0.0171,0.2368,-0.0504,-0.3098,0
202301,18060,Columbus, MS,538,209000,0.0503,0.0582,120,-0.1082,0.2989,86,0.1712,0.2042,40,0.4286,-0.2308,0,,,24,0,0.5,12,-0.25,-0.2,109,0.0284,0.1669,1970,-0.0044,-0.0941,286818,0.0508,-0.0786,132,-0.1316,0.2453,0.1004,-0.019,-0.0626,0
202301,37060,Oxford, MS,552,475000,-0.0447,0.0558,134,0.1033,0.2361,81,0.0063,-0.0955,100,1.5,0.25,10,,-0.5,16,0,3,245,-0.0755,0.1036,215,0.0015,0.148,2113,-0.1007,0.036,553362,-0.0521,-0.0733,383,-0.0026,0.1536,1.8352,-0.3549,-0.2203,0
202301,38100,Picayune, MS,571,261330,-0.0148,0.1216,145,-0.1189,0.4307,87,0.2049,-0.082,38,-0.05,-0.1364,0,,-1,40,0.4286,1,80,0.06,-0.2129,144,0.0014,0.1743,1902,0.0079,-0.0466,334589,-0.0367,-0.1697,220,-0.0558,0.1111,0.5502,0.0929,-0.4498,0
202301,35020,Natchez, MS-LA,615,220000,0.1168,0.2055,124,0,-0.0534,124,0.1565,0.1565,30,0.0714,0.25,0,,,24,1,0.2,23,-0.08,-0.5741,101,0.0062,0.0386,2031,0.074,0.0336,329716,0.0579,-0.0032,147,-0.0134,-0.2011,0.1855,-0.0161,-0.2267,0
202301,46980,Vicksburg, MS,647,180750,-0.0243,0.205,88,0.0353,0.4194,96,0.1497,-0.0103,22,0.375,-0.2143,0,,,14,-0.3,0.75,45,0.2027,-0.11,95,-0.0167,-0.0115,1827,-0.0027,0.0907,195919,-0.0777,-0.1069,135,0.1025,0.2117,0.5057,0.0704,-0.3008,0
202301,24740,Greenville, MS,695,134995,0,0.0392,69,-0.0214,0.0538,91,-0.0163,-0.0859,10,-0.375,-0.375,0,,,8,0,1,13,0.8571,0.3,75,-0.035,0.0338,1738,-0.0208,-0.0696,155149,-0.023,-0.1586,81,0.0658,0.0658,0.1898,0.0898,0.0359,0
202301,32620,McComb, MS,734,174175,-0.0809,-0.0047,82,-0.0575,0.2813,111,0.2907,0.099,20,0.25,-0.2857,0,,,12,0,2,16,0.2917,-0.2619,90,-0.0645,0.0625,2018,0.0047,-0.1651,271286,0.0054,0.0937,98,-0.025,0.1747,0.189,0.0511,-0.1391,0
