month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202301,24940,Greenwood, SC,475,284200,0.0297,-0.0333,140,-0.0909,0.5054,78,-0.0313,-0.1927,66,0.2692,-0.0833,2,,-0.9375,34,-0.0556,7.5,54,0.2,-0.28,146,-0.0062,0.0369,1700,-0.0185,-0.1951,368828,0.0587,0.1823,192,-0.0352,0.1566,0.3857,0.0935,-0.4207,0
202301,23860,Georgetown, SC,500,475000,0.0674,0.2211,251,0.0415,0.0681,76,-0.0443,-0.1793,102,0.5938,-0.25,6,0.5,-0.875,56,0.75,0.0769,156,-0.0488,-0.5215,252,0.02,0.2254,2110,0.0419,0.0825,672322,0.0065,-0.046,408,0.0137,-0.2925,0.6215,-0.059,-0.7657,0
202301,23500,Gaffney, SC,562,261945,0.0075,0.1668,113,-0.0779,2.125,81,0.0952,0.2578,42,0.3125,0.1667,2,,,36,0.5,,69,0,0.0299,147,0.0084,0.2203,1751,-0.0107,0.1596,263806,-0.0195,0.0169,182,-0.0397,0.7621,0.6133,0.0478,-1.2478,1
202301,35140,Newberry, SC,725,289095,-0.0028,0.0514,58,-0.2123,1.2115,82,0.0584,0.0584,24,0.5,0.5,0,,,24,0,,3,0.5,2,129,-0.0121,0.0549,2211,0.0068,0.0303,374066,0.0257,-0.1307,62,-0.18,1.2778,0.0522,0.0248,0.0137,0
202301,46420,Union, SC,826,176225,0.007,0.3063,45,0.141,1.6176,58,0.0952,0.8548,20,0.25,0.6667,0,,,14,0.75,,15,-0.1667,-0.3478,118,-0.013,0.2456,1694,0.0798,0.0055,232319,0.0264,0.3323,58,-0.0333,0.45,0.3371,-0.1245,-1.0159,1
202301,13500,Bennettsville, SC,864,152450,0.0201,0.1128,26,-0.037,0.3,65,-0.2353,-0.0845,6,-0.25,,0,,,2,,,3,1.5,,85,0.0868,0.1103,1728,-0.0246,0.0787,190373,0.0016,0.195,28,0.0185,0.375,0.0962,0.0591,,0
202212,24860,Greenville-Anderson, SC,60,339900,-0.0076,0.0302,2264,-0.0689,0.9138,65,0.25,0.3,652,-0.3849,-0.3826,80,0.1765,-0.5349,712,-0.3904,1.7176,1412,-0.1131,-0.4371,164,-0.0015,0.0639,2052,-0.0498,0.0529,471618,-0.0086,-0.0568,3662,-0.0909,-0.0039,0.6237,-0.0311,-1.4968,1
202212,16700,Charleston-North Charleston, SC,67,479900,-0.0115,0.0241,2405,-0.0572,0.911,59,0.2292,0.3111,900,-0.313,-0.245,80,1.2222,-0.646,688,-0.4583,1.1104,1210,-0.0721,-0.4194,235,-0.0128,-0.0097,2157,-0.0078,0.0298,908272,0.0133,-0.0313,3613,-0.063,0.078,0.5031,-0.0081,-1.1528,1
202212,17900,Columbia, SC,68,298000,-0.0067,0.0102,1648,-0.0569,0.5503,57,0.14,0.5405,752,-0.2311,-0.2755,32,-0.4483,-0.8621,468,-0.3536,1.8193,27,-0.1148,-0.0182,143,-0.0103,0.0489,2150,-0.0036,-0.0119,365197,-0.0143,0.0142,1673,-0.058,0.5349,0.0164,-0.0011,-0.0095,0
202212,34820,Myrtle Beach-Conway-North Myrtle Beach, SC-NC,102,365650,-0.021,-0.0116,4475,0.0081,1.2544,68,0.0303,0.1826,1292,-0.2514,-0.1139,152,0.2881,-0.5581,1388,-0.1835,2.8556,2704,-0.1172,-0.4407,219,-0.0146,0.0778,1711,0.005,-0.0559,462545,-0.0171,-0.0092,7191,-0.0395,0.0551,0.6042,-0.0858,-1.8313,1
202212,43900,Spartanburg, SC,163,300000,-0.0126,0.0993,1009,-0.0995,1.1983,67,0.1453,0.4889,360,-0.2373,-0.2208,20,-0.5455,-0.8077,380,-0.4063,2.8776,610,-0.1839,-0.5407,159,0.0013,0.0914,1925,0,0.078,353989,0.0051,0.0241,1601,-0.139,-0.1003,0.6046,-0.0626,-2.2887,1
202212,25940,Hilton Head Island-Bluffton, SC,203,629000,0.0025,0.2345,1022,-0.0239,0.9541,66,0.1282,-0.0075,448,-0.1795,-0.0968,16,0.6,-0.4667,204,-0.4457,1.3182,817,-0.032,-0.2981,329,-0.02,0.2098,2131,0.0033,0.0746,1010153,0.0017,0.1559,1843,-0.0212,0.096,0.7994,-0.0067,-1.4262,1
202212,22500,Florence, SC,224,268301,-0.0199,0.1922,540,-0.0722,0.0179,76,0.1603,0.4206,104,-0.1875,-0.2778,0,-1,-1,68,-0.6,1.2667,54,-0.0357,-0.1692,130,0.0078,0.1085,1961,-0.0373,0.028,282845,-0.0146,0.0681,595,-0.0667,0.0017,0.1,0.0038,-0.0225,0
202212,44940,Sumter, SC,319,275000,-0.0351,0.2504,405,0.0332,1.3077,67,-0.0694,0.3333,108,-0.1818,-0.129,0,-1,-1,68,-0.0286,0.7,139,-0.2235,-0.4528,132,-0.0165,0.1596,2058,0.0064,0.058,290057,-0.0188,0.0429,545,-0.0371,0.2704,0.3432,-0.1134,-1.1041,1
202212,42860,Seneca, SC,435,363294,-0.0148,0.2008,279,-0.0262,0.6807,83,0.1488,0.66,48,-0.4894,-0.4,0,,-1,60,-0.4231,0.7647,117,-0.2041,-0.381,193,0.0209,0.2529,2190,-0.0131,0.1347,649569,-0.0464,0.286,394,-0.0773,0.1161,0.4194,-0.0937,-0.7192,0
202212,36700,Orangeburg, SC,438,291400,-0.027,0.2201,126,0.0862,0.1667,90,0.1084,0.1474,36,-0.1429,-0.1818,0,-1,,20,-0.2308,0.25,66,-0.0075,1,135,-0.0379,0.1793,2052,-0.024,0.0689,320729,-0.0473,0.0643,186,0.0305,0.3238,0.5238,-0.0495,0.2183,0
202212,24940,Greenwood, SC,475,275990,-0.0458,0.0554,154,-0.0191,0.3219,80,0.1307,-0.0448,52,0.1304,0.1304,0,,-1,36,-0.3571,2,45,0.0345,-0.3919,147,0.0781,0.1122,1732,0.0191,-0.0543,348374,-0.0209,0.293,199,-0.0075,0.0501,0.2922,0.0151,-0.343,0
202212,23860,Georgetown, SC,500,445000,-0.0838,0.2142,241,-0.0163,-0.1408,79,0.0604,0.2344,64,-0.36,-0.4754,4,-0.3333,-0.8182,32,-0.36,0,164,-0.1111,-0.5184,247,0.0021,0.1932,2025,-0.0364,0.0462,667952,-0.0644,-0.0054,402,-0.0629,-0.3516,0.6805,-0.0726,-0.5334,0
202212,23500,Gaffney, SC,562,260000,-0.0603,0.1504,122,0.0472,1.9048,74,0.0173,0.4412,32,-0.2,0.2308,0,,-1,24,-0.4286,11,69,-0.0417,-0.0143,146,-0.0576,0.2271,1770,0.0054,-0.0081,269054,-0.0579,-0.0112,189,0.0027,0.6951,0.5656,-0.0525,-1.1011,1
202212,35140,Newberry, SC,725,289900,-0.0335,-0.0361,73,-0.0068,1.4333,77,0.4393,0.3276,16,-0.2,0,0,,,24,-0.0769,,2,-0.5,0,131,0.005,0.0766,2196,-0.017,-0.0351,364707,-0.0129,-0.1638,75,-0.026,1.2727,0.0274,-0.027,-0.0393,0
202212,46420,Union, SC,826,175000,-0.0206,0.1749,39,0.0541,1.0526,53,0.0881,0.123,16,-0.1111,0.6,0,,,8,0.3333,0,18,-0.2653,-0.027,119,0.0056,0.2393,1569,0.0405,0.0061,226349,0.0634,0.1205,60,-0.0476,0.6438,0.4615,-0.2006,-0.5121,0
202212,13500,Bennettsville, SC,864,149450,0.0419,0.1514,27,-0.1,0.1739,85,0.3878,0.4286,8,1,0,0,,,0,-1,,1,0,0,78,0.0404,0.1552,1771,-0.061,0.0104,190066,-0.0041,0.2015,27,-0.1,0.1489,0.037,0.0037,-0.0064,0
202211,24860,Greenville-Anderson, SC,60,342505,-0.0079,0.0332,2432,0.0599,0.9625,52,0.1064,0.1304,1060,-0.1896,-0.1958,68,-0.0556,-0.5952,1168,0.0069,2.3182,1592,-0.099,-0.422,164,-0.0082,0.085,2159,-0.0023,0.1233,475704,-0.0022,-0.0592,4028,-0.0059,0.0159,0.6547,-0.1155,-1.5684,1
202211,16700,Charleston-North Charleston, SC,67,485495,-0.0191,0.0413,2551,0.0429,0.7058,48,0.0435,0.2632,1310,0.0015,-0.1184,36,-0.25,-0.8966,1270,-0.0634,1.3346,1304,-0.0326,-0.4296,238,-0.0183,0.0305,2174,-0.0028,0.0427,896358,-0.0072,0.0305,3856,0.0234,0.0163,0.5112,-0.0399,-1.0174,1
202211,17900,Columbia, SC,68,299998,-0.01,0.0377,1748,0.0125,0.5478,50,0.1364,0.6129,978,-0.1421,-0.174,58,-0.275,-0.71,724,-0.1084,1.9672,31,0.0893,0.1296,145,-0.0069,0.0757,2158,0.0015,0.0051,370506,-0.0141,0.0527,1776,0.0131,0.5377,0.0175,0.0012,-0.0065,0
202211,34820,Myrtle Beach-Conway-North Myrtle Beach, SC-NC,102,373509,-0.0145,0.0216,4439,0.0696,0.9414,66,0.1186,0.4667,1726,-0.0171,-0.0609,118,-0.2237,-0.6845,1700,0.0192,2.4137,3063,-0.0807,-0.402,222,-0.0194,0.1185,1702,0,-0.0572,470578,-0.0216,0.0149,7487,0.001,0.0111,0.69,-0.1129,-1.5503,1
202211,43900,Spartanburg, SC,163,303820,-0.0019,0.093,1121,0.0149,1.1715,59,0.1471,0.5097,472,-0.0484,-0.0635,44,-0.0833,-0.6986,640,0.194,4.614,748,-0.1237,-0.4672,159,-0.0079,0.0891,1925,0,0.0459,352178,-0.0083,-0.0275,1860,-0.0415,-0.0244,0.6671,-0.1055,-2.0519,1
202211,25940,Hilton Head Island-Bluffton, SC,203,627408,-0.0081,0.1957,1047,0.0861,0.7552,59,-0.025,-0.041,546,-0.0319,0.0074,10,-0.5,-0.6875,368,-0.0612,1.3896,844,-0.0559,-0.3542,336,0.0133,0.207,2124,-0.0098,0.0809,1008415,0.0005,0.1819,1883,0.0037,-0.0063,0.8061,-0.1213,-1.385,1
202211,22500,Florence, SC,224,273745,0.003,0.2303,582,-0.0428,0.0486,66,0.1491,0.1197,128,-0.2,-0.2809,6,-0.25,-0.25,170,-0.0957,2.8636,56,-0.082,-0.2381,129,-0.013,0.118,2037,0.019,0.0658,287041,-0.017,-0.5647,638,-0.0442,0.0192,0.0962,-0.0041,-0.0362,0
202211,44940,Sumter, SC,319,285000,0,0.2752,392,0.037,1.2022,72,0.125,0.6,132,-0.0833,-0.0571,8,,1,70,-0.6759,1.0588,179,-0.0324,-0.3407,134,-0.0023,0.2074,2045,0.0032,0.0532,295617,-0.011,0.1021,566,0.018,0.2508,0.4566,-0.0328,-1.0686,1
202211,42860,Seneca, SC,435,368755,0.0566,0.1673,287,-0.0321,0.5785,72,0.0321,0.6056,94,-0.1897,-0.3896,0,-1,-1,104,-0.037,1.8889,147,-0.0696,-0.3163,189,0.0052,0.2076,2219,0.0242,0.1187,681185,0.0632,0.314,427,-0.0574,0.0824,0.5131,-0.0207,-0.6715,0
202211,36700,Orangeburg, SC,438,299500,-0.0353,0.2541,116,-0.1145,0.0943,81,-0.0665,0.3686,42,-0.125,0,6,0.5,,26,-0.0714,1.1667,67,-0.0075,1.1111,140,-0.0033,0.167,2103,0.0036,0.0733,336667,0.0243,0.0782,181,-0.0696,0.3127,0.5733,0.0618,0.2761,0
202211,24940,Greenwood, SC,475,289225,0.0064,0.1337,157,-0.0309,0.3956,71,0.1055,0.1792,46,-0.2333,-0.2813,0,-1,-1,56,0.1667,3.6667,44,-0.2091,-0.4596,137,-0.037,0.1299,1700,-0.0642,-0.0754,355825,-0.041,0.3283,201,-0.0674,0.0335,0.2771,-0.0624,-0.4385,0
202211,23860,Georgetown, SC,500,485725,-0.0657,0.2443,245,0.0338,-0.1493,75,-0.0067,0.1374,100,0.0417,-0.4186,6,-0.25,-0.7692,50,-0.375,-0.1667,185,-0.1908,-0.5269,247,0.0017,0.1927,2102,-0.0333,0.0501,713958,-0.0742,0.0718,429,-0.0571,-0.3635,0.7531,-0.209,-0.6011,0
202211,23500,Gaffney, SC,562,276675,0.0083,0.3287,117,0.0043,1.7093,72,0.2675,1.021,40,-0.2308,0.3333,0,-1,-1,42,-0.0455,4.25,72,0.1077,-0.0828,155,-0.0297,0.2881,1761,-0.0054,0.0335,285592,-0.0321,0.0139,189,0.059,0.5579,0.618,0.0577,-1.2076,1
202211,35140,Newberry, SC,725,299950,-0.0146,-0.0034,74,0.0809,0.9865,54,0.321,0.0542,20,-0.2857,-0.0909,0,,,26,0.625,5.5,4,0.3333,-0.1111,130,-0.013,-0.0477,2234,-0.0298,0.0625,369466,-0.0592,-0.1742,77,0.0548,0.8554,0.0544,0.0103,-0.0672,0
202211,46420,Union, SC,826,178675,-0.0068,0.2196,37,-0.1591,1.1143,48,-0.0631,-0.4812,18,-0.25,0.8,0,,,6,-0.625,0,25,-0.0577,0.3243,119,-0.0203,0.2194,1508,-0.0182,-0.0511,212854,-0.0261,0.0791,63,-0.0735,0.7027,0.6622,0.0713,-0.395,1
202211,13500,Bennettsville, SC,864,143440,-0.0402,0.0893,30,-0.1176,0.1538,61,0.4244,0.201,4,-0.5,0,0,,,4,-0.5,1,1,0,-0.5,75,-0.0558,0.0344,1886,0.03,0.0873,190857,0.0295,0.1595,30,-0.1429,0.0714,0.0333,0.0039,-0.0436,0
202210,24860,Greenville-Anderson, SC,60,345245,-0.013,0.0217,2294,0.1218,0.7592,47,0,0.0217,1308,-0.1292,-0.1041,72,-0.2,-0.64,1160,0.1765,1.9,1767,-0.1372,-0.3345,165,-0.0085,0.0885,2164,0.052,0.1201,476756,-0.004,-0.0618,4052,-0.0048,0.025,0.7703,-0.2312,-1.2658,1
202210,16700,Charleston-North Charleston, SC,67,494945,-0.0101,0.042,2446,0.0942,0.555,46,0.0455,0.2105,1308,-0.2448,-0.1784,48,-0.4,-0.7692,1356,-0.0273,1.3706,1348,-0.1419,-0.4329,242,-0.0106,0.0352,2180,-0.0111,0.0436,902875,-0.0194,0.0466,3768,-0.0096,-0.053,0.5511,-0.1516,-0.96,0
202210,17900,Columbia, SC,68,303035,-0.0127,0.0827,1726,0.0476,0.372,44,0.1733,0.5172,1140,-0.2039,-0.1715,80,0.2121,-0.4118,812,0.2303,1.5062,28,-0.1385,0.12,146,-0.0129,0.1024,2155,0.0218,0.0216,375792,-0.0117,0.0885,1753,0.0438,0.3663,0.0162,-0.0035,-0.0037,0
202210,34820,Myrtle Beach-Conway-North Myrtle Beach, SC-NC,102,379000,-0.009,0.0369,4150,0.0638,0.7474,59,0.1238,0.3721,1756,-0.1426,-0.2908,152,-0.24,-0.5128,1668,0.0651,1.7616,3332,-0.1272,-0.3571,226,-0.02,0.1424,1702,0.007,-0.0715,480956,-0.0125,0.0377,7479,-0.0303,-0.0064,0.8029,-0.1757,-1.3794,1
202210,43900,Spartanburg, SC,163,304400,-0.0083,0.097,1104,0.0185,0.8872,51,0.1792,0.1087,496,-0.2508,-0.225,48,-0.04,-0.25,536,-0.0255,1.9778,853,-0.0823,-0.3863,160,0.0103,0.1156,1925,-0.0155,0.0313,355116,0.0082,0.0014,1940,-0.0336,-0.0041,0.7726,-0.0848,-1.6034,1
202210,25940,Hilton Head Island-Bluffton, SC,203,632500,-0.0151,0.2063,964,0.031,0.3871,60,0.0714,0.0345,564,-0.0932,-0.0844,20,-0.0909,-0.2857,392,0.1529,1.45,894,-0.1082,-0.3397,331,-0.0109,0.2036,2145,0.0233,0.0593,1007952,-0.019,0.1754,1876,-0.0295,-0.0795,0.9274,-0.1448,-1.0208,1
202210,22500,Florence, SC,224,272935,0.0211,0.2578,608,0.0008,0.0723,57,0.0224,0.0556,160,-0.3103,-0.0909,8,0.3333,-0.3333,188,0.7091,1.9375,61,-0.1974,-0.1528,131,-0.0037,0.1512,1999,0.0172,0.0633,292008,0.0133,-0.5497,667,-0.0104,0.0389,0.1003,-0.0248,-0.0267,0
202210,44940,Sumter, SC,319,285000,-0.0052,0.425,378,0.0244,1.4231,64,0.3763,0.4222,144,-0.2871,-0.2653,0,-1,,216,1.25,3.9091,185,-0.119,-0.3486,134,-0.0304,0.2059,2039,-0.0028,0.0443,298895,-0.0053,0.0829,556,-0.0339,0.2636,0.4894,-0.0797,-1.3311,1
202210,42860,Seneca, SC,435,349000,-0.0015,0.0742,296,0.0172,0.9221,70,0.129,0.3208,116,-0.2368,0.0741,4,-0.3333,0,108,0.5882,0.5882,158,-0.0971,-0.2883,188,-0.0052,0.1655,2167,0.0002,0.0336,640687,-0.0263,0.2282,453,-0.0216,0.2112,0.5338,-0.0676,-0.9078,0
