month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202212,39220,Price, UT,887,319950,-0.0152,0.6048,67,-0.0147,2.4359,97,0.0546,0.364,20,0.4286,1,0,,,16,-0.2,7,13,0.2381,-0.6061,142,-0.0261,0.2228,1678,-0.0337,-0.1058,336337,-0.0072,0.3814,80,0.0191,0.5238,0.194,0.0396,-1.4983,1
202211,41620,Salt Lake City, UT,51,550000,-0.0433,-0.0043,2779,-0.0478,1.6101,53,0.1522,1.12,956,-0.2413,-0.3592,62,-0.0882,-0.4151,1614,-0.2583,2.0225,1354,-0.0949,-0.4555,244,-0.0187,0.0242,2375,-0.0079,-0.0112,715262,-0.0062,-0.0327,4120,-0.0602,0.1545,0.4873,-0.0254,-1.8485,1
202211,36260,Ogden-Clearfield, UT,100,519995,-0.0095,0.0613,1884,-0.0221,2.4277,57,0.14,1.375,632,-0.1551,-0.1918,42,0.05,-0.125,1164,-0.2071,4.2432,575,-0.1051,-0.5119,215,-0.0172,0.0139,2387,-0.0002,0.0394,609666,-0.0127,-0.0128,2457,-0.043,0.4261,0.305,-0.0283,-1.8369,1
202211,39340,Provo-Orem, UT,115,549900,0,0.0054,2289,-0.0537,2.0258,73,0.2288,1.9592,616,-0.1585,-0.3,84,-0.16,-0.567,1056,-0.3316,2.7714,1653,-0.0819,-0.4545,211,-0.0078,0.0045,2731,0.0065,-0.0294,747128,-0.0005,-0.1606,3939,-0.065,0.0384,0.7219,-0.0222,-3.2827,1
202211,41100,St. George, UT,263,649450,-0.0007,0.0244,1379,0.0025,1.2342,61,0.0431,0.5921,382,-0.1907,-0.0817,8,-0.3333,0.3333,498,-0.207,1.0244,145,-0.1025,-0.2882,297,-0.0065,0.0795,2178,0.0023,-0.0668,776455,-0.0034,-0.2357,1519,-0.0049,0.8609,0.1048,-0.0123,-0.2242,0
202211,30860,Logan, UT-ID,345,499700,-0.0006,-0.0404,328,0.0061,2.4167,58,0.1324,0.6739,80,-0.2593,-0.0909,0,-1,,128,-0.2381,3,99,-0.3805,-0.4355,211,-0.0003,0.0329,2502,0.0007,-0.1269,644837,-0.0082,-0.27,421,-0.1004,0.545,0.3003,-0.1874,-1.5174,1
202211,25720,Heber, UT,490,1594500,0.0287,-0.0823,960,-0.0264,1.5363,102,0.0824,0.4693,172,-0.2456,-0.2586,6,-0.25,-0.8636,118,-0.4327,1.95,661,-0.0895,-0.475,668,0.0213,0.1764,2822,0.008,-0.163,2837648,0.0664,-0.0553,1617,-0.0547,-0.0137,0.6885,-0.0478,-2.6377,1
202211,16260,Cedar City, UT,598,439325,-0.0237,0.0441,376,-0.0247,1.4785,86,0.1944,0.801,76,-0.3667,-0.1915,0,,,136,-0.0286,4.2308,17,-0.3929,-0.6991,226,-0.0056,0.0411,1919,-0.0159,0.0611,534770,-0.0222,-0.0609,391,-0.0533,0.8843,0.0453,-0.0275,-0.3277,0
202211,46860,Vernal, UT,803,391700,-0.0267,0.1834,75,0.0563,0.7442,63,-0.0876,-0.1803,16,-0.6,-0.3333,0,,-1,24,1,1.4,29,-0.1714,-0.6,158,-0.0278,0.1069,2498,-0.0369,0.0197,482727,-0.0651,0.204,104,-0.0189,-0.1034,0.3867,-0.1063,-1.2994,1
202211,39220,Price, UT,887,324900,-0.0003,0.6296,68,0.1333,1.1587,92,0,0.6712,14,-0.4167,-0.3636,0,,,20,-0.1667,2.3333,11,-0.3824,-0.7083,146,-0.0492,0.4306,1737,0.047,-0.1337,338760,-0.0393,0.3229,79,-0.0063,0.163,0.1544,-0.1289,-0.9884,1
202210,41620,Salt Lake City, UT,51,574900,-0.0092,0.0648,2918,0.0748,1.1792,46,0.0395,0.8776,1260,-0.1051,-0.2298,68,0.0303,-0.1905,2176,0.0625,2.2381,1496,-0.142,-0.3994,249,-0.0003,0.059,2394,-0.0033,-0.0033,719726,-0.0209,-0.0096,4384,-0.0162,0.1473,0.5127,-0.1295,-1.3477,1
202210,36260,Ogden-Clearfield, UT,100,525000,-0.0151,0.0673,1926,0.0269,2.1165,50,0.1111,1.1739,748,-0.101,-0.1262,40,-0.1667,0.1111,1468,0.0592,3.369,642,-0.196,-0.4252,218,-0.0132,0.0489,2388,-0.0024,0.0125,617493,-0.0155,-0.0094,2567,-0.0328,0.4694,0.3333,-0.0924,-1.4741,1
202210,39340,Provo-Orem, UT,115,549900,-0.0126,0.0185,2419,0.0287,1.8425,59,0.1238,1.4583,732,-0.3297,-0.2738,100,0,-0.4565,1580,-0.0505,3.2473,1800,-0.1855,-0.4143,212,-0.0155,0.0154,2713,0.008,0.0052,747497,0.007,-0.1306,4213,-0.0757,0.0794,0.7441,-0.1957,-2.8669,1
202210,41100,St. George, UT,263,649900,-0.01,0.0482,1375,0.0638,0.9615,58,0.1048,0.6571,472,-0.0328,-0.0084,12,0.5,-0.25,628,0.079,1.2754,161,-0.0473,-0.0242,299,-0.0044,0.0963,2173,-0.0203,-0.0642,779072,-0.0116,-0.214,1526,0.0474,0.7744,0.1171,-0.0137,-0.1183,0
202210,30860,Logan, UT-ID,345,499999,-0.029,0.0004,326,-0.0181,1.7863,51,0.0625,0.7288,108,-0.3647,-0.0357,4,1,,168,-0.0455,3.6667,159,-0.0647,-0.1167,211,0.0005,0.0527,2500,0.0033,-0.0856,650141,0.0004,-0.2303,468,-0.0612,0.5811,0.4877,-0.0243,-1.0507,1
202210,25720,Heber, UT,490,1550000,0.0333,0.0333,986,-0.0469,1.1068,94,0.1824,0.6491,228,-0.2785,-0.25,8,0,-0.7143,208,-0.1475,1.8889,726,-0.0565,-0.4288,654,0.0273,0.1875,2799,0.0064,-0.1245,2661009,0.0061,-0.0303,1710,-0.0484,-0.0184,0.7363,-0.0075,-1.9795,1
202210,16260,Cedar City, UT,598,450000,-0.0164,0.0717,385,-0.061,1.1751,72,0.036,1.2154,120,-0.2,-0.0323,0,-1,,140,-0.1139,2.8889,28,0.037,-0.5172,228,-0.0002,0.0599,1950,-0.017,0.0773,546920,-0.0138,-0.0053,413,-0.0549,0.7725,0.0727,0.0069,-0.255,1
202210,46860,Vernal, UT,803,402450,-0.0086,0.3306,71,0.136,0.127,69,0.1709,0.181,40,0.25,0,0,,,12,-0.3333,-0.5,35,-0.2045,-0.4928,163,-0.0385,0.194,2594,0.1164,0.1083,516325,0.025,0.3796,106,-0.0047,-0.1654,0.493,-0.211,-0.6023,0
202210,39220,Price, UT,887,325000,-0.0688,0.4444,60,0.0619,0.6216,92,0.2534,0.22,24,-0.0769,0.5,0,,,24,1.4,1,17,-0.2093,-0.5143,153,-0.0404,0.2819,1659,0.0002,-0.1289,352611,0.0085,-0.017,79,0.0194,0.0972,0.2833,-0.0972,-0.6626,0
202209,41620,Salt Lake City, UT,51,580250,-0.0304,0.0697,2715,0.0178,0.9546,44,0.1879,1.1071,1408,-0.1134,-0.2099,66,-0.1538,-0.4211,2048,0.022,1.7978,1744,-0.0987,-0.3072,249,-0.0117,0.062,2402,-0.0039,0,735074,-0.004,0.0154,4456,-0.0312,0.1414,0.6422,-0.083,-1.1696,1
202209,36260,Ogden-Clearfield, UT,100,533023,-0.0219,0.0769,1876,0.0402,1.8417,45,0.1921,1.5714,832,-0.1224,-0.1092,48,0.5,0.3333,1386,-0.0698,2.5722,799,-0.0926,-0.3096,221,-0.0101,0.0647,2393,-0.0016,-0.0284,627225,-0.0088,-0.0311,2654,-0.0159,0.4651,0.4258,-0.0623,-1.3265,1
202209,39340,Provo-Orem, UT,115,556925,-0.025,0.0383,2352,0.0105,1.5657,53,0.0938,1.3333,1092,0.0225,-0.0127,100,-0.2958,-0.4118,1664,0.0012,2.4667,2210,-0.0596,-0.2711,216,-0.0045,0.0556,2692,-0.0201,-0.0506,742333,-0.0199,-0.1137,4558,-0.0243,0.1567,0.9398,-0.0701,-2.3684,1
202209,41100,St. George, UT,263,656475,-0.0164,0.0412,1293,0.0365,0.9035,53,0.1538,1.0192,488,0.0041,-0.0996,8,-0.4286,0,582,-0.0136,1.0638,169,-0.0029,0.012,301,-0.0087,0.0943,2218,-0.0018,-0.0431,788189,-0.0148,-0.2119,1457,0.0363,0.7222,0.1308,-0.0052,-0.1152,1
202209,30860,Logan, UT-ID,345,514950,0.0107,0.0928,332,-0.0608,1.7552,48,0.1707,1.2326,170,0.0625,0.371,2,0,-0.5,176,-0.1538,2.6667,170,0.0759,-0.1605,211,0.0007,0.0733,2492,0.0019,-0.0402,649899,0.0402,-0.1688,499,-0.0168,0.5505,0.512,0.0651,-1.1684,1
202209,25720,Heber, UT,490,1500000,-0.0161,0.1505,1035,-0.0426,0.9705,80,0.2823,0.5743,316,0.0897,0.0327,8,0.3333,-0.7333,244,-0.1921,1.3019,770,-0.0147,-0.4037,636,-0.0234,0.1074,2781,0.0074,-0.0438,2644821,0.0139,0.0299,1797,-0.0294,-0.0066,0.7438,0.021,-1.7143,1
202209,16260,Cedar City, UT,598,457500,0.0398,0.1166,410,-0.0498,1.0865,70,0.2523,1.0441,150,0.1719,0.0417,2,-0.75,-0.5,158,-0.1023,1.4688,27,-0.194,-0.561,228,-0.0213,0.062,1984,0.0566,0.0137,554580,0.0092,0.0202,437,-0.0572,0.7239,0.0659,-0.0118,-0.2471,1
202209,46860,Vernal, UT,803,405950,0.0975,0.5264,63,-0.1497,-0.2775,59,0.2188,0.5395,32,0,-0.3333,0,,,18,-0.3571,-0.1818,44,-0.0737,-0.4913,170,-0.0079,0.211,2324,0.1176,0.1609,503735,0.0638,0.3779,107,-0.1235,-0.379,0.704,0.0577,-0.296,1
202209,39220,Price, UT,887,349000,-0.0029,0.4319,57,-0.0174,-0.0088,73,0.5368,0.5052,26,0.4444,0.1818,0,,,10,-0.1667,-0.5,22,-0.2182,-0.3857,160,0.0322,0.3861,1658,-0.0002,-0.1741,349634,0.0225,0.0224,78,-0.0988,-0.153,0.3805,-0.0977,-0.2335,0
202208,41620,Salt Lake City, UT,51,598450,-0.0269,0.0633,2668,0.0485,1.0996,37,0.2417,1.0135,1588,-0.0411,-0.1831,78,0.1471,-0.4935,2004,-0.0384,1.8067,1935,0.0166,-0.225,252,-0.0024,0.0775,2412,-0.0249,-0.0183,738042,-0.0209,-0.0084,4600,0.0373,0.2205,0.7252,-0.0228,-1.2394,1
202208,36260,Ogden-Clearfield, UT,100,544950,-0.0269,0.1011,1803,0.1397,1.99,38,0.2177,1.7455,948,-0.1505,-0.0424,32,0,-0.4074,1490,0.1391,3.3824,880,0.0526,-0.2498,224,-0.016,0.0827,2397,-0.0039,-0.023,632798,-0.0109,-0.047,2697,0.1177,0.5186,0.4881,-0.0404,-1.4572,1
202208,39340,Provo-Orem, UT,115,571215,-0.0317,0.0363,2327,0.0728,1.6338,48,0.2632,1.6301,1068,-0.107,-0.1345,142,0.0758,-0.6034,1662,0.0546,2.7773,2350,-0.0626,-0.2174,217,-0.0262,0.0842,2747,-0.0178,-0.0694,757424,-0.0434,-0.1137,4672,0.0003,0.2038,1.0099,-0.1459,-2.3891,1
202208,41100,St. George, UT,263,667400,-0.0464,0.0678,1247,0.1326,1.11,46,0.1974,0.8763,486,-0.1131,-0.1678,14,-0.125,1.3333,590,0.1174,1.4583,170,-0.0635,0.0463,303,-0.029,0.1164,2222,-0.0308,-0.0287,800015,-0.0569,-0.275,1406,0.1036,0.8672,0.1359,-0.0285,-0.1382,0
202208,30860,Logan, UT-ID,345,509500,-0.0294,0.1236,354,0.1258,2.1009,41,0.2424,1.1299,160,-0.1667,0.0127,2,-0.5,-0.5,208,-0.0189,3.9524,158,0.0464,-0.2,211,-0.0215,0.0995,2487,0,-0.0365,624766,-0.0155,-0.2092,507,0.0903,0.6461,0.447,-0.0339,-1.2855,1
