month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202301,50017,orange, vt,291200,-0.1149,-0.0129,26,-0.2778,0.0833,101,0.1292,-0.3209,8,0,-0.3333,0,,,6,0.5,,16,-0.3043,-0.2727,158,-0.0286,0.2126,2141,-0.009,-0.0616,724347,0.0695,0.3959,42,-0.2881,-0.0667,0.6154,-0.0235,-0.3013,0
202212,50017,orange, vt,329000,-0.0519,0.1503,36,-0.1529,0.3585,89,0.4297,-0.3654,8,-0.4286,-0.4286,0,,,4,-0.5,1,23,-0.2333,-0.0213,162,-0.1006,0.1655,2160,0.0012,-0.0359,677264,0.0623,0.0908,59,-0.1806,0.18,0.6389,-0.067,-0.2479,0
202212,50007,chittenden, vt,561500,0.1236,0.0198,99,-0.3149,0.0476,67,0.6048,0.1074,52,-0.381,-0.3158,0,-1,,8,-0.7647,0,29,-0.2162,-0.3556,278,0.0045,0.0989,2160,0.0868,0.0698,747801,0.0822,0.1737,132,-0.2707,-0.0538,0.2929,0.0369,-0.1833,0
202212,50023,washington, vt,352000,-0.031,0.219,58,-0.2516,-0.1008,74,0.0068,-0.2816,16,-0.3846,-0.3333,0,,,16,-0.2727,1.6667,21,-0.5532,-0.65,207,-0.0125,0.086,1704,-0.0617,0.0594,463544,0.0094,0.0033,79,-0.3655,-0.3603,0.3621,-0.2444,-0.5682,0
202212,50013,grand isle, vt,625000,-0.0095,0.5385,18,0.0909,-0.0526,92,0.0166,-0.3285,0,-1,-1,0,,,0,,-1,1,-0.75,-0.9167,297,0.0585,0.2092,1848,-0.0173,0.1102,740906,0.0442,0.4645,18,-0.122,-0.4194,0.0556,-0.1869,-0.576,1
202212,50011,franklin, vt,315000,-0.0714,0.0518,70,-0.1026,0.0294,88,0.4979,0.2222,24,-0.25,0.0909,0,,,12,-0.5,0,13,-0.4091,-0.48,175,-0.011,0.0156,1850,-0.0173,0.0187,365210,-0.019,-0.0537,82,-0.18,-0.1183,0.1857,-0.0963,-0.1819,0
202212,50003,bennington, vt,479000,0.0063,0.0899,77,-0.0888,-0.0128,98,0.3356,0.1143,28,0.1667,0,0,,,12,-0.4,-0.25,39,-0.3953,-0.2844,213,-0.0003,0.165,2350,-0.0038,0.0875,817594,-0.0187,0.2091,116,-0.2292,-0.1245,0.5065,-0.2568,-0.1922,0
202212,50001,addison, vt,394250,-0.1453,0.1184,32,-0.1795,0.0492,93,0.4762,0.0391,8,-0.5,-0.3333,0,,,8,-0.2,,7,-0.44,-0.7143,216,-0.0083,0.0952,1971,-0.0348,-0.0081,479050,-0.003,-0.0026,39,-0.25,-0.2909,0.2188,-0.1018,-0.5845,0
202212,50015,lamoille, vt,499000,-0.0742,0.7037,93,-0.0882,0.1553,106,-0.0208,0.0095,16,-0.4667,-0.5556,0,,,8,-0.3333,-0.2,23,-0.2069,-0.2069,317,-0.0138,0.7453,2180,0.0069,0.0511,1432548,0.0018,0.7422,116,-0.1077,0.045,0.2473,-0.037,-0.1129,1
202212,50027,windsor, vt,489000,-0.073,0.1506,167,-0.1544,0.6373,82,0.2015,0.0446,40,-0.2593,-0.0909,0,,,20,-0.4118,0.6667,67,-0.1829,-0.3093,238,-0.0597,0.289,1939,-0.0339,-0.0585,861476,-0.0296,0.1399,237,-0.1444,0.191,0.4012,-0.014,-0.5498,0
202212,50019,orleans, vt,339000,0.0487,0.1376,59,-0.2185,-0.0709,88,0.1973,-0.1737,12,-0.4,-0.1429,0,,,8,-0.3333,1,19,-0.0732,-0.6514,181,0.0489,0.0602,1914,-0.0463,-0.0606,401632,-0.0269,-0.0815,81,-0.1518,-0.3136,0.322,0.0505,-0.5362,0
202212,50021,rutland, vt,299000,-0.0354,-0.2497,122,-0.2052,0.0041,99,0.0761,0.4667,28,-0.3913,-0.4615,0,,-1,12,-0.5714,-0.1429,44,-0.3231,-0.4824,187,-0.0765,-0.0571,1944,-0.0309,-0.1139,430552,-0.2633,-0.3295,165,-0.2343,-0.2048,0.3607,-0.0628,-0.3389,1
202212,50025,windham, vt,499400,0,0.4038,116,-0.1278,-0.0794,92,0.2026,0.0455,28,-0.125,-0.2632,0,,-1,8,-0.5,-0.3333,59,-0.2288,-0.5299,247,0.0102,0.4564,2100,0.0062,-0.0307,853187,0.0688,0.336,172,-0.179,-0.3161,0.5086,-0.0666,-0.4874,0
202212,50009,essex, vt,255000,-0.086,0.0632,26,-0.0545,0.5294,109,0.3374,0.3172,4,0,0,0,,,0,,-1,4,-0.6364,-0.7037,168,-0.0145,0.2215,1709,0.0006,0.0209,356036,-0.0503,0.161,30,-0.2308,0,0.1538,-0.2462,-0.6403,0
202212,50005,caledonia, vt,425000,0,0.5288,59,-0.0853,0.1346,90,0.2095,-0.0844,12,-0.5385,-0.3333,0,,,8,-0.2,3,25,-0.1379,-0.3243,181,-0.0012,0.2644,2201,0.0581,0.1204,469466,0.0211,0.2113,83,-0.1123,-0.0674,0.4237,-0.0259,-0.2878,1
202211,50009,essex, vt,279000,-0.1,0.1879,28,-0.1129,0.0784,82,0.1479,-0.1237,4,0,-0.6667,0,,,0,-1,-1,11,0.2222,-0.1538,170,-0.0585,0.2747,1708,-0.0012,0.0264,374902,0.0115,0.2245,39,-0.025,-0.0127,0.4,0.1097,-0.1098,0
202211,50011,franklin, vt,339225,-0.0224,0.1171,78,-0.1522,0.0541,59,0.3663,-0.0675,32,-0.3846,-0.2381,0,,-1,24,-0.25,1.4,22,-0.1538,-0.4943,177,-0.0251,0.0261,1883,0.0029,0.0355,372282,-0.0076,-0.0277,100,-0.1453,-0.1489,0.2821,-0.0006,-0.3058,0
