month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202209,33003,carroll, nh,500725,0.0444,0.0726,222,-0.0692,0.0023,61,0.3556,0.1961,130,-0.0299,-0.058,0,,-1,48,-0.4419,-0.3684,122,-0.0122,-0.2746,285,0.034,0.1757,1902,0.0372,-0.0349,882408,0.0815,0.2297,343,-0.0446,-0.1114,0.5473,0.0316,-0.2089,0
202209,33001,belknap, nh,562000,-0.003,0.2638,199,-0.0502,0.1922,46,0.1582,0.0765,128,-0.0448,0.0159,2,-0.5,-0.5,60,-0.0625,0.1111,135,-0.0973,-0.1646,308,0.0168,0.2711,1846,-0.0047,0.0008,1034757,0.0571,0.4237,332,-0.0791,0.0107,0.6776,-0.0353,-0.2894,0
202209,33017,strafford, nh,495000,0.028,0.2613,139,-0.109,-0.1652,42,0.1133,0.2652,144,0.2,-0.28,0,-1,-1,52,0.1304,0.2381,97,-0.0853,-0.2744,258,0.0072,0.1746,1948,0.0105,0.1054,681110,0.0566,0.1867,237,-0.0954,-0.2034,0.6942,0.018,-0.1046,0
202209,33013,merrimack, nh,484725,-0.0005,0.2128,204,-0.0579,0.0627,41,0.1884,0.2239,180,0,-0.1667,0,-1,-1,80,0.4815,0.6667,129,-0.1893,-0.292,237,-0.0219,0.1454,2139,0.0164,0.0203,597259,-0.0172,0.1517,335,-0.1019,-0.0983,0.6314,-0.1023,-0.3163,0
202209,33009,grafton, nh,416750,0.0439,0.3076,219,-0.1205,-0.0267,59,0.3801,0.0776,136,-0.0145,0.193,0,,,76,-0.0256,0.4615,144,-0.0918,-0.2931,229,0.0427,0.1226,1808,-0.0654,0.0882,623557,0.0438,0.3178,367,-0.1005,-0.1465,0.6553,0.0207,-0.247,0
202209,33015,rockingham, nh,639900,0.0238,0.0987,493,-0.0879,0.0175,41,0.2313,0.3415,432,-0.0092,-0.1037,14,0.75,0,154,-0.163,0.2419,295,-0.0966,-0.2478,314,0.0547,0.1233,2083,0.0029,0.066,800745,0.0269,0.0981,787,-0.0881,-0.099,0.5974,-0.0058,-0.2107,0
202209,33011,hillsborough, nh,492225,0.0116,0.1786,402,-0.0337,-0.0822,30,0.19,0.6081,464,-0.0252,-0.2027,6,0.5,-0.5,148,-0.0633,0.1385,252,-0.1475,-0.3416,244,0.0113,0.1242,2081,0.0187,0.0746,609673,0.0278,0.2265,651,-0.0864,-0.2082,0.6256,-0.0835,-0.2465,0
202209,33007,coos, nh,249900,-0.0405,0.0868,124,-0.0677,0.069,65,0.1719,0.0702,60,-0.1892,0.0714,2,,,46,0.0952,1.0909,64,0.114,-0.2701,158,0.0852,0.1326,1573,-0.0022,0.0269,304429,-0.001,0.1039,188,-0.0183,-0.0764,0.5121,0.0835,-0.2379,0
202208,33003,carroll, nh,479450,-0.0392,0.0549,239,0.0792,0.0438,45,0.2162,0.1392,134,-0.1625,-0.2386,0,,,86,0.4333,0.0488,123,0.0885,-0.326,275,-0.0486,0.1306,1834,-0.0054,-0.0786,815928,-0.0079,0.1628,359,0.0749,-0.1286,0.5157,0.0044,-0.283,0
202208,33007,coos, nh,260450,-0.044,0.1401,133,0.0992,0.031,55,0.2701,-0.1089,74,0.3214,0.0571,0,,,42,0.1667,0.75,57,-0.0339,-0.3838,146,-0.0528,0.0368,1576,-0.0006,-0.0035,304724,-0.0623,0.1352,191,0.1105,-0.1377,0.4286,-0.059,-0.2885,0
