month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202101,11001,district of columbia, dc,588450,-0.029,-0.1282,1476,-0.1404,0.2403,59,0.1132,-0.0042,952,0.3523,0.193,24,-0.0769,2,336,-0.0059,0.2444,943,-0.1045,3.0299,590,0.0041,0.1484,1065,-0.0276,-0.2412,969163,0.0215,-0.0445,2417,-0.1301,0.6985,0.6389,0.0256,0.4423,1
202012,11001,district of columbia, dc,606000,0.0102,-0.115,1717,-0.1143,0.2866,53,0.2695,-0.014,704,-0.2802,0.6762,26,0.0833,2.25,338,-0.324,0.8571,1053,-0.0946,3.5882,588,0.0011,0.1544,1095,0.0141,-0.2366,948778,0.0238,-0.059,2779,-0.1008,0.7782,0.6133,0.0133,0.4413,1
202011,11001,district of columbia, dc,599900,-0.0476,-0.1293,1939,-0.0135,0.1727,42,0.1929,-0.006,978,-0.201,0.3145,24,-0.3333,2,500,-0.1987,-0.0809,1163,-0.0043,3.0242,587,0.0067,0.1458,1080,-0.0442,-0.2463,926756,-0.008,-0.0628,3090,-0.02,0.5903,0.5999,0.0055,0.4251,1
202010,11001,district of columbia, dc,629900,-0.0298,-0.0735,1965,0.1184,0.1381,35,0.0606,0.035,1224,-0.1105,0.283,36,0.6364,0.3846,624,0.1863,0.0065,1168,2.022,3.3745,583,-0.0019,0.145,1130,-0.0288,-0.2098,934210,-0.0424,-0.0367,3153,0.4713,0.5789,0.5944,0.3744,0.4398,0
202009,11001,district of columbia, dc,649225,-0.0453,-0.0315,1757,0.1856,0.0549,33,0.0645,-0.0068,1376,0.2242,0.4515,22,-0.0833,-0.0833,526,0.0958,-0.0804,387,0.0039,0.4503,584,-0.011,0.1626,1164,-0.0541,-0.1912,975555,-0.0518,0.0112,2143,0.1484,0.1101,0.22,-0.0398,0.06,0
202008,11001,district of columbia, dc,680000,-0.0259,0.0333,1482,0.0349,-0.0632,31,-0.0159,-0.1411,1124,-0.031,0.2379,24,0.0909,0.2,480,0.1881,-0.04,385,-0.0278,0.4154,591,0.0406,0.1916,1230,-0.0855,-0.1525,1028865,-0.0136,0.0757,1866,0.025,0.007,0.2598,-0.0168,0.0878,0
202007,11001,district of columbia, dc,698081,-0.0027,0.0741,1432,0.0265,-0.0856,32,-0.125,-0.1486,1160,0.0432,0.2033,22,0.1,0.5714,404,0.1412,-0.1888,396,0.0717,0.427,568,0.0143,0.1488,1345,-0.0278,-0.0769,1043067,-0.0032,0.0911,1821,0.0326,-0.0079,0.2765,0.0117,0.0993,0
202006,11001,district of columbia, dc,699950,0.0021,0.077,1395,0.052,-0.1378,36,-0.2174,0.0909,1112,0.2356,-0.0544,20,0.25,0.6667,354,0.1203,-0.3897,370,0.2036,0.2276,560,0.0325,0.1206,1384,-0.0032,-0.0534,1046423,-0.0015,0.066,1763,0.0796,-0.0808,0.2649,0.0334,0.0788,0
202005,11001,district of columbia, dc,698500,0.0197,0.0635,1326,0.0515,-0.1181,46,0.2267,0.6429,900,0.257,-0.2991,16,0.6,-0.3846,316,0.339,-0.3277,307,0.2354,0.0337,542,0.0252,0.0599,1388,0.0002,-0.059,1048027,0.0265,0.0371,1633,0.0887,-0.0895,0.2315,0.0345,0.034,0
202004,11001,district of columbia, dc,685000,-0.0207,0.054,1261,0.0741,-0.116,38,0.2397,0.3393,716,-0.3062,-0.5014,10,0,-0.1667,236,-0.0992,-0.3723,249,-0.1401,-0.2549,529,-0.0088,0.0571,1388,-0.0316,-0.049,1020965,-0.068,0.0293,1500,0.0218,-0.1472,0.1971,-0.0491,-0.0367,0
202003,11001,district of columbia, dc,699450,0.0362,0.1003,1174,0.0353,-0.1153,30,-0.1357,-0.0833,1032,0.2344,-0.0915,10,-0.5,-0.375,262,-0.1709,-0.1709,289,0.0396,-0.0854,533,0.0289,0.0717,1433,0.0236,-0.0153,1095488,0.0587,0.1256,1468,0.0345,-0.1054,0.2462,0.001,0.008,0
202002,11001,district of columbia, dc,675000,0,0.0797,1134,-0.0471,-0.0899,35,-0.4093,-0.0909,836,0.0476,-0.0095,20,1.5,-0.1667,316,0.1704,0.0748,278,0.188,0.0611,518,0.009,0.0602,1400,-0.0025,-0.045,1034711,0.0201,0.0784,1419,-0.0028,-0.0661,0.2451,0.0485,0.0349,0
202001,11001,district of columbia, dc,675000,-0.0142,0.0894,1190,-0.1083,-0.0689,59,0.1023,0.0128,798,0.9,0.1053,8,0,-0.6667,270,0.4835,-0.2012,234,0.0196,-0.1818,514,0.0094,0.0453,1404,-0.0218,-0.0372,1014323,0.006,0.0507,1423,-0.0893,-0.0884,0.1966,0.0247,-0.0271,0
201912,11001,district of columbia, dc,684725,-0.0062,0.1414,1335,-0.1927,-0.1062,54,0.2798,0.0337,420,-0.4355,-0.2808,8,0,-0.6667,182,-0.6654,-0.5,230,-0.2059,-0.2938,509,-0.0064,0.0223,1435,0.0012,0.0176,1008312,0.0196,0.0743,1563,-0.1958,-0.1443,0.172,-0.0029,-0.0457,0
201911,11001,district of columbia, dc,689000,0.0134,0.1024,1653,-0.0426,-0.0997,42,0.2419,0.0244,744,-0.2201,-0.1268,8,-0.6923,-0.7333,544,-0.1226,-0.0842,289,0.0824,-0.1399,512,0.006,-0.0003,1433,0.0021,0.0662,988882,0.0197,0.0837,1943,-0.027,-0.1054,0.1748,0.0202,-0.0082,0
201910,11001,district of columbia, dc,679900,0.0142,0.0657,1727,0.0366,-0.0573,34,0.0178,0.0909,954,0.0063,-0.1067,26,0.0833,-0.4091,620,0.0839,-0.146,267,0.0019,-0.301,509,0.0135,-0.0305,1430,-0.006,0.093,969798,0.0053,0.0369,1997,0.0344,-0.0966,0.1546,-0.0054,-0.0539,0
201909,11001,district of columbia, dc,670355,0.0186,0.0641,1666,0.0528,0.0345,33,-0.0794,0.0069,948,0.0441,-0.2708,24,0.2,-0.3333,572,0.144,0.0672,267,-0.0202,-0.2185,502,0.0137,-0.0388,1439,-0.0089,0.1238,964704,0.0086,0.0335,1931,0.0418,-0.01,0.16,-0.0119,-0.0518,0
201908,11001,district of columbia, dc,658082,0.0126,0.0538,1582,0.0102,0.1204,36,-0.0246,-0.1607,908,-0.0581,0.1916,20,0.4286,-0.4118,500,0.004,0.2195,272,-0.0198,-0.237,496,0.0031,-0.0542,1451,-0.0038,0.1328,956490,0.0006,-0.0017,1853,0.0098,0.0484,0.1719,-0.0053,-0.0805,0
201907,11001,district of columbia, dc,649900,0,0.0092,1566,-0.0321,0.0361,37,0.1212,0,964,-0.1803,-0.0455,14,0.1667,0.1667,498,-0.1414,0.1581,278,-0.0781,-0.2678,494,-0.0106,-0.0658,1457,-0.0031,0.1268,955948,-0.0262,-0.0092,1835,-0.0433,-0.0288,0.1772,-0.0088,-0.0735,0
201906,11001,district of columbia, dc,649900,-0.0105,0.0014,1618,0.0762,0.0758,33,0.1786,0.0645,1176,-0.0841,0.0691,12,-0.5385,-0.25,580,0.234,0.1417,301,0.0135,-0.2867,499,-0.0235,-0.0691,1462,-0.0092,0.1242,981620,-0.0286,-0.0168,1918,0.0694,-0.0047,0.186,-0.0115,-0.0946,0
201905,11001,district of columbia, dc,656800,0.0106,0.0106,1504,0.054,0.0728,28,0,0.0182,1284,-0.1058,0.0937,26,1.1667,0,470,0.25,0.0586,297,-0.1094,-0.3101,511,0.0225,-0.06,1475,0.0108,0.1523,1010518,0.0188,-0.0104,1794,0.0196,-0.0205,0.1975,-0.0362,-0.1096,0
201904,11001,district of columbia, dc,649925,0.0224,0.0366,1427,0.075,0.0697,28,-0.1515,0.037,1436,0.2641,0.1751,12,-0.25,-0.3333,376,0.1899,-0.0457,334,0.0554,-0.2171,500,0.0049,-0.0841,1459,0.0027,0.1754,991862,0.0191,-0.0063,1759,0.0719,-0.0017,0.2338,-0.0043,-0.0857,0
