month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202302,37013,beaufort, nc,307450,0.0293,0.1717,59,-0.2041,0.1143,80,0.0355,0.0322,28,-0.2632,-0.44,0,,,22,0.8333,0.8333,69,0.3529,-0.121,159,-0.0115,0.0495,1940,0.0394,0.0923,366752,0.0288,0.1192,129,0.0118,-0.0228,1.1795,0.4856,-0.3158,0
202302,37021,buncombe, nc,633000,0.0554,0.0128,416,-0.1297,0.3936,87,0.0296,0.061,250,0.1682,-0.053,0,-1,-1,112,-0.3333,0.6471,438,0.1305,-0.0799,326,0.0352,0.0521,1955,0.0109,-0.0168,959522,0.0611,-0.0973,854,-0.0167,0.1077,1.0517,0.2421,-0.5413,0
202302,37101,johnston, nc,389352,0.0246,0.033,819,-0.1064,4.7641,79,-0.0063,2.4725,358,-0.1095,0.1118,28,-0.2222,0.4,286,-0.3286,19.4286,631,0.4325,0.6894,187,0.0038,0.0257,2156,-0.0028,0.0495,407726,0.0072,-0.0063,1439,0.0565,1.8078,0.7709,0.29,-1.8594,1
202302,37133,onslow, nc,330225,-0.0008,0.2438,557,-0.0527,1.4756,53,-0.2724,0.2267,384,-0.0103,-0.3118,26,0.4444,0.8571,128,-0.1351,2.3684,695,0.1593,-0.414,167,0.0098,0.1602,1901,-0.0059,0.1306,399510,-0.0217,0.0804,1263,0.0681,-0.103,1.2478,0.2282,-4.0234,1
202302,37083,halifax, nc,241250,-0.0675,0.3553,52,-0.055,0.3038,78,-0.1917,0.743,26,-0.0714,0,0,,,12,-0.1429,0.5,53,0.1053,-0.1176,118,-0.028,0.1217,2104,-0.1503,0.1759,304340,-0.1347,0.0348,105,0.0195,0.0718,1.0194,0.1479,-0.4869,0
202302,37049,craven, nc,325000,0.0329,0.0604,169,-0.0689,0.4083,52,-0.2256,-0.0965,150,0.1905,-0.3304,6,0.5,-0.8,50,-0.2424,1.5,200,0.1396,-0.556,165,0.0164,0.1025,1878,0.011,-0.0325,371024,0.0204,-0.0593,372,0.042,-0.3445,1.1834,0.2165,-2.5707,1
202302,37009,ashe, nc,477000,-0.0036,0.1503,64,-0.0929,0.6282,92,0.1877,-0.2525,24,0.0909,-0.2,0,,,16,0.3333,3,32,-0.0154,-0.2809,248,0.0665,0.0751,1931,0.0114,0.2036,577091,0.0026,0.0392,98,-0.0441,0.1818,0.5039,0.0397,-0.6371,0
202302,37039,cherokee, nc,337300,-0.0552,-0.0839,160,-0.0419,0.7978,94,-0.0922,0.619,66,0.5714,-0.0294,0,-1,-1,36,0.3846,1.25,112,0.0372,-0.2987,213,-0.0203,0.0075,1510,0.0085,-0.1459,381692,-0.0504,-0.1578,271,-0.0128,0.0863,0.6969,0.0532,-1.0896,1
202302,37087,haywood, nc,463500,0.077,0.1326,158,-0.1528,0.7081,87,0.0058,0.0545,52,-0.3158,-0.2353,0,,,54,-0.1563,0.9286,131,0.3646,0.0962,261,0.0761,0.1547,2030,0.039,0.0865,655603,0.054,0.1174,287,0.0124,0.3388,0.8291,0.3144,-0.4628,0
202302,37137,pamlico, nc,497200,-0.0204,0.1111,45,-0.0625,0.6667,144,0.0951,0.6134,14,0.4,-0.125,0,,,10,0,,16,0,-0.3043,230,-0.0208,0.0406,2201,-0.0161,0.1488,595453,-0.0087,0.2399,61,-0.0317,0.2079,0.3556,0.0222,-0.4963,0
202302,37171,surry, nc,274900,-0.0103,0.1338,76,-0.0958,0.4112,81,-0.0471,0.8,44,0.2222,0,2,,0,18,-0.3571,-0.1,61,0.0901,-0.1418,111,-0.2261,-0.1723,1155,-0.1263,-0.5401,340632,-0.0261,-0.0272,135,-0.0391,0.0931,0.8013,0.1367,-0.5164,0
202302,37093,hoke, nc,349950,-0.0125,0.2689,145,0.0284,1.9592,100,-0.059,0.9,96,0.7143,0.0667,8,,-0.5,42,0.1053,9.5,149,0.2222,-0.3458,149,-0.0143,0.1168,2304,0.0015,0.0938,349035,-0.0237,0.0975,294,0.1117,0.0615,1.0241,0.1624,-3.6085,1
202302,37041,chowan, nc,320950,0.0191,-0.0318,29,0.0179,-0.2963,80,0.0291,-0.2822,14,0.75,-0.2222,0,,,12,1,2,15,-0.1714,-0.463,168,0.0475,0.2369,2004,0.0448,-0.0797,390164,0.0167,0.0483,43,-0.0444,-0.3723,0.5088,-0.1162,-0.1579,0
202302,37079,greene, nc,224900,0,0.5224,8,0,-0.4444,53,0.8596,-0.1554,10,-0.1667,0.6667,0,,,0,,-1,12,0,-0.4545,107,0.0073,0.0649,1971,-0.1766,0.2588,240480,0.0745,0.1083,20,0,-0.4429,1.6,0,-0.0296,1
202302,37081,guilford, nc,351443,0.0039,0.152,596,-0.0991,0.775,51,-0.2214,0.0408,444,0.0374,-0.1747,16,0,-0.3333,196,-0.1171,2.2667,707,0.1533,-0.3484,158,-0.011,0.064,1998,-0.0167,-0.0488,430982,0.0282,0.023,1300,0.018,-0.0787,1.1872,0.2599,-2.0467,1
